1000 30 1
30
	0	32	1	61	2	13	3	89	4	19	5	95	6	16	7	19	8	13	9	24	10	54	11	24	12	22	13	88	14	8	15	26	16	54	17	21	18	95	19	5	20	56	21	34	22	76	23	30	24	97	25	98	26	17	27	61	28	5	29	50	
	0	97	1	71	2	58	3	89	4	25	5	45	6	70	7	89	8	43	9	72	10	42	11	4	12	8	13	22	14	21	15	75	16	43	17	23	18	5	19	76	20	5	21	1	22	99	23	95	24	52	25	82	26	10	27	17	28	92	29	71	
	0	62	1	24	2	80	3	51	4	92	5	15	6	34	7	34	8	85	9	34	10	14	11	80	12	93	13	24	14	69	15	90	16	61	17	81	18	91	19	58	20	60	21	63	22	26	23	84	24	91	25	48	26	94	27	54	28	96	29	9	
	0	91	1	2	2	86	3	79	4	66	5	3	6	20	7	99	8	73	9	40	10	99	11	46	12	5	13	13	14	94	15	74	16	81	17	92	18	85	19	27	20	28	21	17	22	66	23	53	24	67	25	39	26	25	27	79	28	19	29	10	
	0	13	1	87	2	91	3	45	4	36	5	76	6	3	7	24	8	60	9	53	10	65	11	76	12	89	13	60	14	31	15	100	16	25	17	35	18	46	19	48	20	6	21	24	22	42	23	90	24	35	25	48	26	20	27	96	28	28	29	41	
	0	29	1	61	2	23	3	57	4	36	5	72	6	25	7	15	8	23	9	10	10	82	11	78	12	34	13	49	14	63	15	64	16	66	17	17	18	22	19	32	20	42	21	75	22	52	23	25	24	81	25	6	26	27	27	99	28	4	29	97	
	0	33	1	65	2	65	3	60	4	17	5	48	6	44	7	95	8	49	9	95	10	10	11	85	12	26	13	28	14	61	15	67	16	29	17	27	18	13	19	39	20	86	21	79	22	89	23	28	24	75	25	1	26	93	27	68	28	2	29	46	
	0	19	1	38	2	60	3	45	4	87	5	95	6	35	7	5	8	46	9	39	10	35	11	72	12	32	13	41	14	38	15	32	16	10	17	58	18	42	19	9	20	55	21	76	22	56	23	30	24	46	25	96	26	54	27	89	28	69	29	46	
	0	60	1	100	2	25	3	9	4	12	5	1	6	31	7	94	8	10	9	38	10	87	11	23	12	16	13	91	14	92	15	61	16	31	17	38	18	92	19	7	20	26	21	77	22	74	23	70	24	31	25	31	26	85	27	1	28	29	29	56	
	0	51	1	38	2	62	3	87	4	67	5	16	6	14	7	30	8	49	9	56	10	44	11	77	12	5	13	75	14	72	15	56	16	40	17	38	18	46	19	11	20	95	21	77	22	43	23	52	24	88	25	38	26	81	27	95	28	79	29	53	
	0	50	1	3	2	61	3	57	4	54	5	26	6	45	7	26	8	82	9	79	10	97	11	31	12	83	13	32	14	84	15	92	16	70	17	2	18	98	19	88	20	38	21	49	22	59	23	92	24	71	25	9	26	54	27	72	28	2	29	47	
	0	27	1	48	2	51	3	78	4	60	5	71	6	6	7	21	8	78	9	16	10	47	11	57	12	78	13	13	14	57	15	81	16	26	17	73	18	91	19	26	20	95	21	15	22	27	23	26	24	18	25	49	26	35	27	61	28	8	29	19	
	0	84	1	46	2	17	3	36	4	93	5	64	6	45	7	48	8	89	9	60	10	42	11	32	12	75	13	12	14	98	15	7	16	16	17	30	18	94	19	34	20	19	21	27	22	79	23	46	24	57	25	68	26	73	27	95	28	46	29	31	
	0	46	1	96	2	96	3	15	4	90	5	23	6	67	7	5	8	94	9	7	10	71	11	3	12	33	13	64	14	59	15	3	16	23	17	53	18	95	19	65	20	41	21	59	22	77	23	78	24	66	25	50	26	24	27	85	28	50	29	30	
	0	97	1	36	2	52	3	68	4	55	5	60	6	93	7	48	8	94	9	34	10	24	11	25	12	97	13	26	14	80	15	24	16	34	17	42	18	43	19	54	20	14	21	96	22	45	23	45	24	54	25	62	26	88	27	7	28	24	29	75	
	0	84	1	86	2	56	3	95	4	78	5	48	6	100	7	35	8	87	9	39	10	10	11	95	12	79	13	2	14	81	15	73	16	39	17	26	18	54	19	26	20	56	21	79	22	14	23	61	24	74	25	39	26	89	27	88	28	21	29	1	
	0	62	1	36	2	28	3	20	4	26	5	81	6	56	7	99	8	51	9	58	10	15	11	49	12	94	13	19	14	2	15	90	16	9	17	52	18	45	19	100	20	47	21	87	22	91	23	28	24	69	25	83	26	30	27	65	28	60	29	47	
	0	1	1	96	2	17	3	90	4	45	5	87	6	60	7	77	8	65	9	19	10	84	11	16	12	26	13	17	14	75	15	46	16	23	17	4	18	76	19	35	20	34	21	89	22	27	23	80	24	52	25	93	26	93	27	6	28	56	29	40	
	0	4	1	80	2	84	3	7	4	36	5	27	6	31	7	71	8	66	9	16	10	39	11	46	12	23	13	61	14	15	15	7	16	73	17	2	18	69	19	21	20	37	21	62	22	87	23	70	24	28	25	90	26	55	27	62	28	21	29	53	
	0	17	1	87	2	12	3	31	4	37	5	67	6	97	7	70	8	63	9	69	10	39	11	53	12	68	13	42	14	61	15	68	16	70	17	88	18	43	19	100	20	63	21	13	22	15	23	45	24	23	25	81	26	10	27	96	28	48	29	50	
	0	77	1	82	2	15	3	78	4	46	5	27	6	34	7	84	8	8	9	26	10	76	11	48	12	32	13	9	14	46	15	55	16	100	17	31	18	92	19	62	20	38	21	39	22	47	23	100	24	51	25	73	26	86	27	12	28	78	29	75	
	0	55	1	26	2	37	3	12	4	10	5	77	6	71	7	100	8	9	9	94	10	7	11	97	12	79	13	80	14	100	15	28	16	15	17	99	18	58	19	85	20	88	21	15	22	74	23	88	24	67	25	42	26	6	27	16	28	69	29	42	
	0	76	1	22	2	100	3	26	4	97	5	47	6	77	7	77	8	94	9	99	10	88	11	12	12	51	13	2	14	79	15	97	16	25	17	85	18	48	19	64	20	2	21	62	22	35	23	3	24	10	25	26	26	1	27	10	28	33	29	47	
	0	79	1	8	2	88	3	26	4	34	5	50	6	14	7	67	8	80	9	5	10	81	11	20	12	17	13	16	14	41	15	64	16	9	17	68	18	17	19	49	20	89	21	55	22	100	23	54	24	36	25	36	26	99	27	42	28	3	29	1	
	0	70	1	38	2	45	3	57	4	65	5	38	6	67	7	49	8	38	9	4	10	72	11	5	12	89	13	98	14	21	15	40	16	36	17	69	18	15	19	48	20	20	21	19	22	18	23	88	24	44	25	53	26	47	27	4	28	37	29	63	
	0	78	1	51	2	79	3	82	4	78	5	33	6	72	7	19	8	53	9	5	10	19	11	26	12	12	13	78	14	1	15	21	16	64	17	45	18	56	19	76	20	40	21	37	22	12	23	15	24	31	25	43	26	98	27	59	28	21	29	46	
	0	87	1	43	2	78	3	28	4	39	5	5	6	51	7	4	8	53	9	8	10	90	11	88	12	20	13	9	14	16	15	30	16	83	17	23	18	26	19	54	20	93	21	53	22	14	23	95	24	14	25	62	26	52	27	3	28	15	29	56	
	0	37	1	83	2	2	3	46	4	23	5	4	6	83	7	84	8	39	9	59	10	99	11	30	12	72	13	58	14	73	15	89	16	61	17	60	18	36	19	29	20	95	21	5	22	27	23	68	24	49	25	87	26	65	27	8	28	92	29	13	
	0	70	1	24	2	71	3	9	4	70	5	89	6	64	7	54	8	5	9	12	10	90	11	61	12	63	13	33	14	56	15	57	16	63	17	10	18	38	19	25	20	47	21	29	22	66	23	20	24	22	25	1	26	89	27	32	28	39	29	36	
	0	61	1	65	2	22	3	91	4	12	5	14	6	66	7	59	8	99	9	59	10	2	11	19	12	1	13	66	14	8	15	40	16	70	17	79	18	64	19	76	20	60	21	75	22	33	23	35	24	73	25	4	26	27	27	20	28	67	29	51	
	0	29	1	27	2	62	3	3	4	49	5	41	6	28	7	38	8	23	9	65	10	79	11	3	12	39	13	3	14	67	15	86	16	60	17	63	18	46	19	90	20	30	21	83	22	42	23	93	24	54	25	22	26	99	27	5	28	93	29	17	
	0	6	1	10	2	75	3	12	4	34	5	19	6	39	7	10	8	58	9	99	10	97	11	91	12	31	13	33	14	79	15	30	16	80	17	82	18	96	19	7	20	52	21	16	22	99	23	27	24	65	25	99	26	89	27	75	28	43	29	42	
	0	12	1	60	2	83	3	11	4	12	5	100	6	50	7	4	8	74	9	86	10	22	11	63	12	71	13	4	14	29	15	39	16	18	17	90	18	81	19	45	20	79	21	40	22	32	23	5	24	9	25	100	26	4	27	49	28	19	29	94	
	0	59	1	4	2	12	3	13	4	97	5	33	6	5	7	30	8	95	9	43	10	19	11	41	12	57	13	65	14	94	15	1	16	51	17	59	18	76	19	49	20	82	21	60	22	31	23	61	24	97	25	79	26	63	27	18	28	83	29	96	
	0	28	1	97	2	93	3	71	4	25	5	12	6	85	7	57	8	61	9	35	10	95	11	12	12	35	13	20	14	2	15	42	16	49	17	65	18	10	19	82	20	69	21	41	22	1	23	57	24	53	25	78	26	41	27	12	28	57	29	86	
	0	3	1	79	2	51	3	79	4	54	5	95	6	59	7	61	8	94	9	57	10	33	11	19	12	91	13	83	14	73	15	25	16	73	17	12	18	29	19	8	20	14	21	64	22	18	23	93	24	21	25	42	26	44	27	45	28	42	29	33	
	0	24	1	86	2	39	3	22	4	73	5	62	6	30	7	68	8	3	9	100	10	20	11	27	12	29	13	61	14	59	15	67	16	73	17	85	18	47	19	9	20	74	21	76	22	92	23	88	24	69	25	8	26	95	27	14	28	6	29	31	
	0	86	1	10	2	30	3	55	4	63	5	46	6	18	7	82	8	29	9	29	10	75	11	17	12	24	13	7	14	81	15	29	16	75	17	18	18	7	19	32	20	15	21	25	22	64	23	90	24	65	25	4	26	12	27	56	28	61	29	22	
	0	32	1	83	2	39	3	75	4	73	5	57	6	88	7	2	8	53	9	72	10	75	11	76	12	57	13	41	14	29	15	95	16	76	17	12	18	18	19	26	20	15	21	19	22	46	23	46	24	86	25	41	26	72	27	90	28	10	29	48	
	0	15	1	96	2	65	3	98	4	42	5	99	6	60	7	57	8	42	9	62	10	75	11	4	12	80	13	15	14	76	15	98	16	60	17	41	18	74	19	74	20	22	21	23	22	33	23	80	24	47	25	6	26	5	27	90	28	40	29	11	
	0	7	1	27	2	3	3	74	4	71	5	99	6	88	7	35	8	15	9	65	10	96	11	95	12	60	13	61	14	12	15	50	16	60	17	21	18	80	19	88	20	61	21	26	22	82	23	31	24	90	25	93	26	2	27	24	28	92	29	100	
	0	5	1	94	2	79	3	71	4	48	5	56	6	27	7	63	8	71	9	15	10	74	11	79	12	98	13	27	14	51	15	87	16	46	17	31	18	14	19	34	20	1	21	5	22	15	23	100	24	85	25	60	26	69	27	72	28	8	29	65	
	0	36	1	89	2	50	3	49	4	90	5	59	6	11	7	40	8	84	9	9	10	100	11	27	12	69	13	45	14	84	15	100	16	65	17	44	18	56	19	72	20	44	21	2	22	20	23	35	24	77	25	65	26	4	27	8	28	89	29	38	
	0	84	1	87	2	85	3	61	4	73	5	54	6	49	7	87	8	98	9	64	10	91	11	87	12	54	13	79	14	28	15	17	16	15	17	74	18	10	19	25	20	100	21	42	22	16	23	27	24	92	25	14	26	38	27	45	28	80	29	13	
	0	24	1	92	2	19	3	60	4	75	5	97	6	60	7	90	8	71	9	51	10	13	11	43	12	48	13	69	14	59	15	98	16	88	17	73	18	83	19	7	20	57	21	84	22	32	23	73	24	12	25	34	26	82	27	22	28	59	29	95	
	0	91	1	55	2	18	3	16	4	4	5	67	6	9	7	92	8	81	9	41	10	35	11	43	12	46	13	82	14	6	15	8	16	2	17	33	18	8	19	3	20	38	21	89	22	3	23	29	24	62	25	33	26	70	27	60	28	81	29	83	
	0	16	1	28	2	78	3	4	4	93	5	8	6	64	7	29	8	59	9	95	10	98	11	94	12	59	13	3	14	60	15	91	16	18	17	79	18	26	19	72	20	44	21	41	22	51	23	59	24	88	25	11	26	59	27	74	28	69	29	39	
