100 50 1
50
	0	20	1	81	2	73	3	21	4	19	5	55	6	44	7	55	8	61	9	60	10	42	11	28	12	38	13	72	14	88	15	2	16	2	17	13	18	55	19	13	20	84	21	46	22	64	23	38	24	57	25	6	26	77	27	53	28	49	29	74	30	81	31	7	32	42	33	73	34	65	35	25	36	18	37	49	38	83	39	16	40	94	41	96	42	72	43	58	44	61	45	83	46	47	47	39	48	33	49	72	
	0	89	1	21	2	99	3	75	4	32	5	58	6	82	7	17	8	64	9	59	10	98	11	76	12	32	13	55	14	40	15	75	16	30	17	90	18	89	19	14	20	34	21	20	22	5	23	4	24	33	25	94	26	9	27	33	28	79	29	46	30	60	31	99	32	18	33	8	34	63	35	92	36	30	37	30	38	48	39	17	40	87	41	94	42	70	43	11	44	70	45	11	46	12	47	7	48	81	49	48	
	0	63	1	82	2	77	3	41	4	6	5	50	6	57	7	8	8	33	9	67	10	76	11	77	12	74	13	45	14	51	15	35	16	45	17	23	18	55	19	98	20	69	21	59	22	31	23	85	24	16	25	36	26	39	27	64	28	100	29	33	30	9	31	8	32	69	33	96	34	83	35	8	36	61	37	31	38	78	39	80	40	66	41	72	42	42	43	38	44	87	45	44	46	28	47	56	48	100	49	53	
	0	89	1	49	2	67	3	93	4	4	5	88	6	37	7	7	8	11	9	98	10	94	11	66	12	62	13	77	14	23	15	12	16	34	17	5	18	90	19	88	20	14	21	39	22	52	23	77	24	93	25	22	26	99	27	31	28	68	29	81	30	89	31	9	32	5	33	20	34	93	35	44	36	32	37	99	38	73	39	19	40	14	41	29	42	6	43	12	44	49	45	7	46	33	47	7	48	81	49	55	
	0	22	1	7	2	69	3	96	4	51	5	29	6	45	7	52	8	70	9	26	10	67	11	82	12	4	13	65	14	91	15	71	16	91	17	5	18	14	19	79	20	83	21	32	22	56	23	93	24	2	25	60	26	6	27	22	28	50	29	57	30	19	31	80	32	36	33	14	34	38	35	4	36	62	37	37	38	9	39	62	40	44	41	20	42	33	43	69	44	80	45	33	46	11	47	14	48	54	49	74	
	0	99	1	35	2	92	3	87	4	36	5	57	6	67	7	62	8	16	9	59	10	6	11	41	12	30	13	66	14	59	15	19	16	33	17	93	18	89	19	96	20	43	21	62	22	78	23	75	24	15	25	72	26	66	27	98	28	53	29	72	30	44	31	77	32	41	33	23	34	24	35	96	36	96	37	62	38	10	39	91	40	43	41	25	42	15	43	96	44	40	45	42	46	97	47	7	48	59	49	81	
	0	90	1	35	2	85	3	37	4	14	5	86	6	9	7	78	8	6	9	95	10	97	11	75	12	63	13	20	14	84	15	28	16	78	17	86	18	98	19	64	20	10	21	53	22	51	23	92	24	55	25	5	26	62	27	44	28	30	29	71	30	3	31	76	32	23	33	22	34	64	35	19	36	66	37	93	38	30	39	88	40	59	41	21	42	30	43	45	44	49	45	25	46	38	47	85	48	31	49	10	
	0	67	1	55	2	55	3	26	4	46	5	5	6	51	7	45	8	84	9	83	10	28	11	90	12	41	13	36	14	57	15	68	16	97	17	92	18	5	19	64	20	10	21	20	22	67	23	60	24	86	25	71	26	12	27	38	28	34	29	94	30	3	31	15	32	39	33	6	34	61	35	44	36	53	37	7	38	70	39	3	40	58	41	72	42	96	43	55	44	98	45	79	46	99	47	93	48	26	49	39	
	0	39	1	91	2	85	3	36	4	99	5	59	6	11	7	13	8	43	9	45	10	81	11	23	12	57	13	22	14	78	15	74	16	44	17	73	18	74	19	46	20	5	21	60	22	76	23	84	24	83	25	92	26	9	27	52	28	34	29	54	30	88	31	57	32	13	33	82	34	40	35	20	36	18	37	70	38	79	39	58	40	74	41	44	42	69	43	53	44	70	45	70	46	56	47	79	48	72	49	71	
	0	16	1	2	2	76	3	95	4	90	5	84	6	60	7	27	8	19	9	43	10	66	11	71	12	95	13	10	14	85	15	13	16	75	17	58	18	6	19	26	20	64	21	3	22	50	23	21	24	82	25	19	26	25	27	16	28	41	29	53	30	18	31	36	32	56	33	28	34	38	35	97	36	92	37	87	38	83	39	42	40	59	41	17	42	82	43	3	44	58	45	14	46	85	47	72	48	77	49	4	
