100 20 1
20
	0	13	1	74	2	14	3	18	4	76	5	56	6	89	7	72	8	22	9	77	10	91	11	29	12	59	13	49	14	89	15	95	16	83	17	70	18	44	19	46	
	0	69	1	55	2	61	3	83	4	10	5	39	6	50	7	2	8	66	9	11	10	50	11	64	12	47	13	86	14	78	15	34	16	99	17	98	18	4	19	21	
	0	95	1	73	2	65	3	63	4	66	5	52	6	12	7	100	8	82	9	41	10	58	11	70	12	12	13	84	14	25	15	99	16	95	17	22	18	77	19	36	
	0	87	1	81	2	41	3	68	4	61	5	52	6	79	7	99	8	98	9	83	10	39	11	49	12	38	13	21	14	70	15	11	16	66	17	62	18	24	19	55	
	0	97	1	44	2	59	3	49	4	56	5	21	6	63	7	83	8	21	9	54	10	68	11	35	12	3	13	20	14	79	15	36	16	45	17	80	18	50	19	77	
	0	88	1	11	2	42	3	70	4	39	5	47	6	14	7	65	8	50	9	44	10	1	11	10	12	27	13	18	14	16	15	44	16	62	17	60	18	32	19	91	
	0	94	1	56	2	72	3	70	4	13	5	17	6	40	7	41	8	13	9	30	10	42	11	5	12	50	13	53	14	84	15	61	16	14	17	24	18	83	19	25	
	0	7	1	61	2	19	3	87	4	72	5	49	6	69	7	17	8	61	9	70	10	50	11	38	12	52	13	2	14	89	15	97	16	98	17	100	18	52	19	7	
	0	7	1	11	2	43	3	78	4	36	5	45	6	23	7	6	8	19	9	65	10	75	11	96	12	33	13	74	14	94	15	43	16	48	17	16	18	65	19	2	
	0	14	1	58	2	62	3	85	4	50	5	93	6	17	7	20	8	6	9	56	10	31	11	42	12	23	13	37	14	26	15	100	16	26	17	4	18	74	19	40	
	0	3	1	88	2	10	3	77	4	16	5	74	6	70	7	21	8	15	9	55	10	12	11	39	12	1	13	94	14	4	15	36	16	16	17	58	18	7	19	60	
	0	96	1	33	2	9	3	34	4	43	5	9	6	79	7	91	8	23	9	98	10	68	11	93	12	41	13	59	14	79	15	9	16	7	17	14	18	70	19	39	
	0	53	1	21	2	58	3	70	4	21	5	34	6	76	7	95	8	55	9	87	10	52	11	92	12	13	13	24	14	37	15	58	16	48	17	47	18	69	19	48	
	0	87	1	58	2	67	3	79	4	88	5	36	6	22	7	70	8	6	9	41	10	96	11	91	12	75	13	44	14	72	15	9	16	19	17	67	18	26	19	81	
	0	21	1	58	2	18	3	48	4	37	5	45	6	41	7	15	8	27	9	48	10	20	11	42	12	48	13	25	14	93	15	51	16	66	17	100	18	96	19	82	
	0	43	1	40	2	10	3	2	4	19	5	51	6	54	7	39	8	23	9	88	10	82	11	84	12	100	13	77	14	97	15	97	16	3	17	35	18	47	19	85	
	0	15	1	50	2	88	3	17	4	76	5	98	6	3	7	33	8	91	9	4	10	36	11	13	12	20	13	95	14	49	15	100	16	75	17	14	18	55	19	57	
	0	100	1	58	2	7	3	34	4	30	5	26	6	83	7	10	8	56	9	63	10	28	11	32	12	44	13	67	14	59	15	38	16	76	17	70	18	45	19	20	
	0	61	1	91	2	82	3	33	4	46	5	41	6	66	7	77	8	70	9	41	10	71	11	85	12	80	13	37	14	39	15	36	16	17	17	71	18	15	19	79	
	0	68	1	52	2	96	3	11	4	98	5	29	6	14	7	88	8	19	9	8	10	23	11	73	12	81	13	20	14	63	15	36	16	92	17	18	18	71	19	24	
	0	48	1	24	2	38	3	97	4	8	5	100	6	64	7	82	8	16	9	70	10	46	11	72	12	26	13	3	14	75	15	67	16	49	17	50	18	39	19	3	
	0	34	1	21	2	5	3	69	4	40	5	97	6	46	7	45	8	87	9	71	10	97	11	54	12	22	13	67	14	17	15	45	16	47	17	31	18	76	19	83	
	0	15	1	1	2	38	3	30	4	75	5	91	6	25	7	68	8	49	9	40	10	65	11	55	12	13	13	28	14	59	15	29	16	25	17	76	18	44	19	32	
	0	63	1	60	2	92	3	7	4	2	5	62	6	68	7	87	8	19	9	59	10	1	11	24	12	87	13	86	14	31	15	96	16	86	17	13	18	90	19	38	
	0	35	1	17	2	13	3	1	4	63	5	10	6	9	7	36	8	40	9	31	10	80	11	54	12	19	13	36	14	23	15	23	16	50	17	57	18	18	19	9	
	0	40	1	48	2	80	3	73	4	34	5	32	6	19	7	98	8	49	9	60	10	46	11	41	12	6	13	27	14	58	15	100	16	69	17	14	18	18	19	64	
	0	69	1	13	2	67	3	2	4	36	5	67	6	84	7	73	8	17	9	32	10	75	11	58	12	52	13	93	14	9	15	58	16	22	17	75	18	25	19	13	
	0	49	1	81	2	29	3	96	4	61	5	44	6	28	7	100	8	3	9	89	10	76	11	27	12	84	13	98	14	44	15	56	16	74	17	59	18	42	19	94	
	0	50	1	35	2	72	3	27	4	41	5	83	6	84	7	43	8	70	9	86	10	26	11	28	12	49	13	32	14	66	15	44	16	50	17	23	18	68	19	14	
	0	8	1	70	2	13	3	79	4	54	5	85	6	75	7	53	8	52	9	73	10	96	11	66	12	96	13	42	14	60	15	74	16	7	17	93	18	5	19	87	
	0	70	1	79	2	12	3	39	4	19	5	4	6	63	7	65	8	1	9	71	10	17	11	33	12	65	13	10	14	47	15	60	16	33	17	48	18	17	19	23	
	0	23	1	44	2	40	3	33	4	40	5	14	6	47	7	69	8	71	9	16	10	32	11	55	12	42	13	85	14	19	15	90	16	64	17	57	18	30	19	63	
	0	36	1	86	2	8	3	57	4	37	5	37	6	72	7	84	8	31	9	18	10	17	11	80	12	79	13	49	14	56	15	79	16	31	17	5	18	74	19	71	
	0	77	1	11	2	65	3	87	4	62	5	72	6	74	7	6	8	59	9	68	10	89	11	33	12	44	13	47	14	64	15	62	16	94	17	26	18	97	19	45	
	0	83	1	67	2	20	3	68	4	91	5	27	6	42	7	11	8	34	9	64	10	72	11	57	12	41	13	91	14	47	15	87	16	95	17	96	18	25	19	6	
	0	74	1	21	2	74	3	41	4	74	5	85	6	58	7	49	8	74	9	42	10	26	11	12	12	5	13	91	14	81	15	97	16	4	17	31	18	48	19	58	
	0	35	1	59	2	86	3	22	4	74	5	35	6	72	7	78	8	83	9	69	10	45	11	34	12	46	13	95	14	22	15	13	16	73	17	10	18	12	19	29	
	0	65	1	44	2	91	3	21	4	73	5	86	6	36	7	97	8	38	9	56	10	7	11	8	12	20	13	79	14	7	15	58	16	37	17	40	18	6	19	10	
	0	52	1	91	2	37	3	91	4	70	5	74	6	93	7	58	8	33	9	1	10	25	11	54	12	85	13	16	14	64	15	72	16	63	17	20	18	50	19	75	
	0	56	1	36	2	83	3	25	4	28	5	2	6	36	7	93	8	46	9	37	10	43	11	81	12	13	13	38	14	45	15	43	16	12	17	52	18	43	19	51	
	0	86	1	58	2	59	3	48	4	15	5	51	6	29	7	84	8	72	9	49	10	50	11	8	12	99	13	67	14	40	15	41	16	80	17	13	18	44	19	84	
	0	48	1	95	2	97	3	35	4	82	5	86	6	10	7	5	8	93	9	62	10	64	11	90	12	52	13	37	14	98	15	92	16	46	17	21	18	37	19	34	
	0	99	1	25	2	36	3	10	4	23	5	58	6	49	7	47	8	94	9	77	10	71	11	62	12	84	13	70	14	85	15	6	16	64	17	87	18	11	19	62	
	0	12	1	66	2	47	3	17	4	47	5	66	6	86	7	29	8	28	9	45	10	18	11	10	12	63	13	12	14	53	15	99	16	51	17	40	18	16	19	40	
	0	15	1	40	2	22	3	7	4	85	5	45	6	71	7	32	8	29	9	9	10	85	11	84	12	70	13	44	14	90	15	9	16	20	17	9	18	32	19	60	
	0	10	1	92	2	31	3	56	4	74	5	82	6	9	7	43	8	40	9	26	10	24	11	32	12	92	13	28	14	88	15	19	16	77	17	44	18	59	19	83	
	0	7	1	12	2	99	3	42	4	3	5	59	6	80	7	94	8	90	9	14	10	23	11	87	12	24	13	33	14	47	15	24	16	96	17	67	18	11	19	52	
	0	14	1	8	2	72	3	2	4	52	5	95	6	41	7	95	8	65	9	52	10	61	11	97	12	100	13	16	14	70	15	100	16	86	17	76	18	48	19	23	
	0	57	1	65	2	32	3	56	4	25	5	33	6	7	7	9	8	55	9	55	10	79	11	84	12	92	13	69	14	78	15	76	16	39	17	71	18	78	19	74	
	0	76	1	9	2	5	3	30	4	34	5	93	6	41	7	58	8	32	9	43	10	64	11	81	12	85	13	90	14	26	15	94	16	34	17	35	18	40	19	68	
	0	100	1	26	2	34	3	74	4	99	5	26	6	100	7	44	8	97	9	14	10	7	11	45	12	24	13	2	14	14	15	80	16	80	17	95	18	32	19	25	
	0	41	1	26	2	14	3	44	4	22	5	1	6	50	7	86	8	38	9	36	10	52	11	53	12	56	13	93	14	79	15	67	16	18	17	38	18	63	19	39	
	0	2	1	70	2	58	3	42	4	38	5	83	6	26	7	53	8	46	9	19	10	72	11	48	12	92	13	72	14	91	15	72	16	76	17	90	18	39	19	70	
	0	58	1	12	2	40	3	16	4	18	5	22	6	18	7	41	8	34	9	5	10	67	11	81	12	11	13	18	14	70	15	35	16	21	17	50	18	43	19	54	
	0	45	1	95	2	48	3	19	4	46	5	19	6	83	7	61	8	64	9	25	10	53	11	56	12	46	13	14	14	76	15	4	16	50	17	74	18	60	19	54	
	0	47	1	9	2	65	3	61	4	94	5	81	6	32	7	99	8	7	9	76	10	59	11	95	12	7	13	68	14	20	15	27	16	35	17	71	18	42	19	22	
	0	68	1	42	2	57	3	8	4	14	5	42	6	4	7	67	8	80	9	61	10	52	11	22	12	41	13	67	14	30	15	1	16	41	17	97	18	42	19	55	
	0	65	1	20	2	76	3	4	4	82	5	6	6	77	7	55	8	14	9	81	10	60	11	25	12	62	13	22	14	2	15	56	16	5	17	29	18	3	19	91	
	0	84	1	28	2	99	3	59	4	75	5	26	6	41	7	55	8	99	9	57	10	96	11	69	12	82	13	47	14	55	15	56	16	1	17	50	18	99	19	11	
	0	96	1	57	2	53	3	4	4	93	5	95	6	25	7	82	8	71	9	79	10	99	11	68	12	22	13	49	14	28	15	91	16	30	17	99	18	37	19	72	
	0	76	1	40	2	64	3	15	4	8	5	48	6	33	7	12	8	100	9	26	10	93	11	52	12	65	13	66	14	17	15	51	16	1	17	6	18	81	19	73	
	0	18	1	3	2	95	3	28	4	19	5	58	6	75	7	77	8	69	9	73	10	6	11	15	12	44	13	12	14	81	15	93	16	28	17	84	18	44	19	72	
	0	55	1	16	2	71	3	52	4	92	5	96	6	43	7	4	8	19	9	51	10	54	11	50	12	28	13	41	14	30	15	53	16	42	17	29	18	69	19	38	
	0	1	1	30	2	59	3	94	4	95	5	52	6	44	7	5	8	41	9	6	10	53	11	40	12	70	13	2	14	69	15	9	16	58	17	5	18	53	19	29	
	0	25	1	67	2	1	3	60	4	26	5	78	6	53	7	13	8	22	9	91	10	89	11	84	12	26	13	54	14	2	15	31	16	42	17	56	18	31	19	89	
