200 40 1
40
	0	93	1	2	2	2	3	30	4	52	5	48	6	9	7	52	8	74	9	57	10	39	11	73	12	75	13	93	14	33	15	75	16	11	17	94	18	36	19	18	20	29	21	19	22	21	23	7	24	98	25	59	26	6	27	54	28	94	29	15	30	74	31	84	32	79	33	38	34	26	35	50	36	31	37	50	38	72	39	49	
	0	39	1	13	2	97	3	43	4	98	5	76	6	52	7	100	8	38	9	65	10	78	11	18	12	16	13	48	14	5	15	31	16	43	17	2	18	25	19	76	20	75	21	65	22	5	23	20	24	25	25	96	26	87	27	11	28	6	29	59	30	71	31	81	32	6	33	5	34	70	35	91	36	34	37	98	38	48	39	23	
	0	49	1	64	2	51	3	85	4	88	5	9	6	31	7	23	8	77	9	2	10	40	11	19	12	19	13	28	14	87	15	88	16	9	17	36	18	74	19	13	20	36	21	43	22	30	23	98	24	59	25	55	26	34	27	37	28	38	29	40	30	49	31	26	32	15	33	22	34	60	35	12	36	94	37	60	38	28	39	19	
	0	98	1	64	2	56	3	26	4	77	5	45	6	32	7	81	8	9	9	94	10	6	11	21	12	30	13	73	14	32	15	97	16	54	17	4	18	15	19	49	20	43	21	9	22	59	23	43	24	84	25	85	26	5	27	21	28	69	29	54	30	58	31	38	32	12	33	18	34	1	35	57	36	10	37	76	38	40	39	71	
	0	55	1	31	2	23	3	18	4	36	5	9	6	15	7	50	8	51	9	61	10	31	11	68	12	57	13	82	14	42	15	15	16	4	17	76	18	21	19	22	20	62	21	10	22	38	23	21	24	70	25	49	26	33	27	88	28	70	29	12	30	11	31	90	32	55	33	37	34	70	35	76	36	2	37	16	38	58	39	56	
	0	79	1	16	2	46	3	5	4	60	5	38	6	74	7	93	8	31	9	39	10	28	11	15	12	65	13	30	14	52	15	20	16	68	17	46	18	83	19	40	20	92	21	29	22	97	23	70	24	79	25	13	26	87	27	63	28	35	29	86	30	20	31	37	32	73	33	27	34	15	35	41	36	23	37	2	38	78	39	79	
	0	21	1	73	2	58	3	70	4	9	5	34	6	68	7	67	8	55	9	31	10	92	11	64	12	29	13	28	14	33	15	58	16	72	17	59	18	61	19	40	20	15	21	94	22	75	23	75	24	68	25	24	26	22	27	10	28	82	29	13	30	32	31	27	32	39	33	68	34	92	35	61	36	51	37	95	38	30	39	89	
	0	9	1	34	2	14	3	44	4	85	5	49	6	13	7	3	8	11	9	72	10	16	11	22	12	16	13	9	14	77	15	11	16	42	17	32	18	44	19	26	20	87	21	20	22	6	23	46	24	47	25	91	26	70	27	47	28	3	29	72	30	90	31	48	32	52	33	1	34	45	35	69	36	3	37	39	38	51	39	53	
	0	95	1	14	2	88	3	73	4	88	5	78	6	39	7	81	8	47	9	76	10	8	11	17	12	80	13	51	14	57	15	76	16	87	17	82	18	3	19	85	20	88	21	58	22	51	23	82	24	50	25	18	26	7	27	14	28	4	29	47	30	36	31	24	32	40	33	51	34	3	35	54	36	76	37	66	38	49	39	76	
	0	81	1	91	2	70	3	45	4	38	5	5	6	90	7	37	8	10	9	33	10	71	11	77	12	28	13	77	14	79	15	72	16	97	17	35	18	43	19	91	20	12	21	100	22	20	23	39	24	98	25	41	26	70	27	12	28	27	29	36	30	63	31	21	32	37	33	60	34	51	35	60	36	20	37	70	38	47	39	84	
	0	64	1	48	2	74	3	53	4	24	5	36	6	52	7	10	8	72	9	14	10	90	11	24	12	50	13	27	14	39	15	91	16	25	17	98	18	27	19	27	20	66	21	25	22	85	23	33	24	8	25	81	26	42	27	25	28	23	29	3	30	13	31	62	32	34	33	27	34	9	35	45	36	27	37	83	38	36	39	39	
	0	51	1	21	2	14	3	22	4	59	5	59	6	45	7	68	8	41	9	12	10	73	11	43	12	61	13	96	14	39	15	97	16	65	17	28	18	92	19	28	20	19	21	56	22	60	23	19	24	30	25	18	26	48	27	19	28	15	29	79	30	49	31	44	32	35	33	30	34	35	35	84	36	42	37	21	38	46	39	94	
	0	15	1	45	2	85	3	9	4	11	5	6	6	37	7	88	8	64	9	75	10	96	11	6	12	75	13	100	14	59	15	35	16	94	17	65	18	54	19	41	20	40	21	4	22	8	23	77	24	14	25	36	26	51	27	58	28	93	29	60	30	58	31	53	32	66	33	27	34	6	35	100	36	77	37	98	38	46	39	44	
	0	77	1	37	2	55	3	18	4	12	5	43	6	80	7	33	8	73	9	56	10	95	11	62	12	4	13	85	14	5	15	10	16	74	17	79	18	69	19	73	20	25	21	5	22	33	23	8	24	73	25	28	26	64	27	64	28	79	29	97	30	92	31	23	32	28	33	86	34	80	35	80	36	58	37	59	38	42	39	86	
	0	94	1	31	2	40	3	11	4	81	5	71	6	4	7	91	8	30	9	14	10	66	11	92	12	5	13	12	14	82	15	28	16	58	17	35	18	32	19	74	20	80	21	34	22	13	23	39	24	70	25	45	26	27	27	89	28	20	29	97	30	24	31	90	32	100	33	30	34	56	35	98	36	75	37	77	38	1	39	31	
	0	94	1	11	2	16	3	11	4	31	5	60	6	31	7	81	8	29	9	51	10	93	11	21	12	61	13	34	14	59	15	76	16	65	17	32	18	21	19	63	20	19	21	16	22	68	23	13	24	4	25	2	26	35	27	73	28	99	29	52	30	80	31	19	32	26	33	37	34	59	35	94	36	12	37	5	38	78	39	51	
	0	28	1	2	2	8	3	21	4	53	5	77	6	84	7	12	8	3	9	94	10	1	11	32	12	39	13	29	14	36	15	55	16	55	17	13	18	30	19	55	20	53	21	95	22	81	23	3	24	78	25	64	26	2	27	70	28	3	29	56	30	13	31	25	32	24	33	67	34	96	35	42	36	30	37	10	38	77	39	85	
	0	75	1	51	2	28	3	24	4	67	5	47	6	78	7	3	8	46	9	56	10	8	11	1	12	37	13	75	14	23	15	15	16	55	17	32	18	1	19	34	20	26	21	5	22	54	23	41	24	38	25	57	26	58	27	57	28	46	29	94	30	58	31	24	32	29	33	71	34	1	35	61	36	36	37	59	38	20	39	50	
	0	59	1	59	2	74	3	10	4	74	5	63	6	96	7	26	8	19	9	13	10	5	11	74	12	98	13	7	14	6	15	73	16	49	17	30	18	60	19	69	20	93	21	64	22	35	23	9	24	1	25	42	26	76	27	13	28	38	29	32	30	47	31	64	32	60	33	51	34	59	35	58	36	9	37	60	38	86	39	18	
	0	88	1	87	2	77	3	71	4	66	5	2	6	17	7	2	8	13	9	93	10	77	11	98	12	5	13	100	14	92	15	4	16	95	17	56	18	10	19	95	20	72	21	40	22	51	23	21	24	36	25	22	26	72	27	77	28	70	29	85	30	79	31	89	32	97	33	86	34	37	35	91	36	76	37	12	38	7	39	47	
	0	6	1	98	2	23	3	64	4	15	5	71	6	93	7	20	8	68	9	9	10	46	11	76	12	99	13	95	14	48	15	85	16	84	17	49	18	24	19	4	20	36	21	23	22	17	23	15	24	54	25	74	26	82	27	73	28	53	29	78	30	64	31	82	32	100	33	77	34	2	35	12	36	86	37	45	38	1	39	46	
	0	51	1	77	2	80	3	30	4	63	5	50	6	37	7	7	8	22	9	57	10	11	11	30	12	8	13	58	14	57	15	30	16	84	17	55	18	23	19	46	20	72	21	34	22	83	23	41	24	59	25	58	26	58	27	33	28	60	29	65	30	30	31	66	32	15	33	16	34	69	35	59	36	55	37	4	38	24	39	68	
	0	23	1	36	2	30	3	63	4	5	5	37	6	87	7	100	8	49	9	33	10	1	11	64	12	94	13	72	14	10	15	77	16	40	17	81	18	24	19	44	20	66	21	48	22	43	23	36	24	58	25	70	26	17	27	3	28	24	29	10	30	72	31	88	32	84	33	72	34	32	35	59	36	9	37	72	38	3	39	99	
	0	3	1	24	2	15	3	42	4	75	5	83	6	96	7	10	8	2	9	98	10	39	11	91	12	32	13	37	14	99	15	44	16	96	17	67	18	3	19	48	20	58	21	76	22	80	23	34	24	60	25	59	26	25	27	47	28	65	29	4	30	93	31	41	32	36	33	32	34	86	35	72	36	2	37	84	38	8	39	19	
	0	57	1	17	2	96	3	40	4	81	5	97	6	95	7	9	8	39	9	15	10	83	11	72	12	68	13	77	14	42	15	88	16	43	17	39	18	70	19	22	20	56	21	13	22	29	23	38	24	98	25	33	26	37	27	50	28	60	29	3	30	32	31	29	32	9	33	18	34	62	35	10	36	34	37	95	38	44	39	24	
	0	44	1	86	2	50	3	94	4	95	5	2	6	72	7	76	8	53	9	14	10	55	11	1	12	32	13	46	14	54	15	16	16	4	17	67	18	44	19	13	20	9	21	62	22	46	23	92	24	14	25	41	26	58	27	6	28	2	29	76	30	8	31	57	32	64	33	17	34	95	35	71	36	66	37	46	38	19	39	87	
