200 20 1
20
	0	87	1	64	2	12	3	60	4	22	5	50	6	39	7	46	8	48	9	3	10	73	11	23	12	89	13	59	14	51	15	21	16	81	17	48	18	62	19	56	
	0	3	1	25	2	3	3	69	4	84	5	65	6	56	7	88	8	40	9	89	10	4	11	22	12	33	13	12	14	84	15	72	16	17	17	68	18	86	19	19	
	0	73	1	47	2	91	3	97	4	84	5	38	6	46	7	10	8	4	9	43	10	92	11	68	12	6	13	38	14	99	15	25	16	53	17	56	18	99	19	62	
	0	53	1	35	2	27	3	78	4	23	5	30	6	69	7	1	8	80	9	37	10	89	11	83	12	44	13	67	14	80	15	69	16	24	17	100	18	78	19	77	
	0	7	1	26	2	93	3	95	4	66	5	95	6	37	7	25	8	27	9	44	10	62	11	81	12	41	13	18	14	61	15	70	16	83	17	34	18	36	19	99	
	0	86	1	45	2	24	3	36	4	65	5	21	6	40	7	75	8	48	9	74	10	67	11	16	12	1	13	56	14	2	15	50	16	88	17	86	18	78	19	65	
	0	64	1	46	2	18	3	68	4	91	5	99	6	50	7	67	8	19	9	8	10	80	11	19	12	100	13	11	14	98	15	99	16	88	17	82	18	17	19	79	
	0	21	1	51	2	93	3	93	4	58	5	87	6	83	7	63	8	59	9	32	10	64	11	64	12	18	13	40	14	7	15	47	16	32	17	38	18	66	19	45	
	0	81	1	45	2	93	3	20	4	10	5	31	6	25	7	16	8	21	9	79	10	89	11	6	12	11	13	80	14	92	15	77	16	86	17	98	18	19	19	84	
	0	64	1	8	2	76	3	99	4	24	5	99	6	39	7	2	8	76	9	70	10	73	11	32	12	33	13	3	14	72	15	38	16	48	17	46	18	84	19	94	
	0	17	1	54	2	56	3	43	4	2	5	4	6	40	7	91	8	45	9	25	10	74	11	1	12	63	13	16	14	94	15	98	16	50	17	32	18	29	19	94	
	0	2	1	47	2	15	3	96	4	41	5	47	6	85	7	93	8	33	9	12	10	86	11	47	12	75	13	9	14	9	15	27	16	53	17	88	18	52	19	81	
	0	27	1	39	2	8	3	4	4	3	5	100	6	78	7	5	8	5	9	73	10	94	11	2	12	43	13	86	14	67	15	8	16	26	17	65	18	95	19	82	
	0	1	1	4	2	81	3	85	4	38	5	50	6	96	7	44	8	28	9	59	10	34	11	97	12	69	13	98	14	14	15	19	16	37	17	57	18	96	19	47	
	0	11	1	56	2	48	3	78	4	27	5	31	6	43	7	73	8	89	9	42	10	34	11	100	12	22	13	79	14	47	15	17	16	72	17	26	18	54	19	44	
	0	37	1	90	2	72	3	72	4	1	5	69	6	84	7	5	8	65	9	50	10	64	11	70	12	26	13	55	14	87	15	67	16	53	17	21	18	17	19	83	
	0	81	1	12	2	30	3	71	4	70	5	56	6	1	7	91	8	53	9	14	10	46	11	75	12	30	13	17	14	31	15	14	16	61	17	28	18	21	19	47	
