1000 40 1
40
	0	85	1	30	2	82	3	74	4	84	5	44	6	1	7	96	8	26	9	1	10	87	11	73	12	15	13	29	14	73	15	27	16	43	17	18	18	32	19	10	20	45	21	31	22	9	23	99	24	30	25	19	26	94	27	94	28	82	29	87	30	58	31	52	32	55	33	2	34	22	35	10	36	75	37	6	38	36	39	37	
	0	75	1	61	2	61	3	71	4	2	5	68	6	20	7	68	8	22	9	37	10	98	11	50	12	80	13	76	14	5	15	35	16	55	17	66	18	5	19	28	20	99	21	89	22	45	23	48	24	69	25	72	26	67	27	63	28	98	29	43	30	79	31	53	32	50	33	17	34	38	35	51	36	42	37	6	38	76	39	55	
	0	81	1	32	2	79	3	53	4	28	5	5	6	67	7	3	8	21	9	14	10	32	11	71	12	75	13	60	14	79	15	12	16	9	17	24	18	66	19	97	20	24	21	19	22	34	23	70	24	67	25	91	26	30	27	73	28	30	29	36	30	21	31	22	32	47	33	62	34	96	35	20	36	2	37	16	38	44	39	63	
	0	6	1	72	2	12	3	50	4	53	5	49	6	20	7	81	8	57	9	70	10	54	11	77	12	78	13	41	14	48	15	49	16	58	17	72	18	43	19	33	20	91	21	77	22	51	23	91	24	24	25	97	26	5	27	25	28	9	29	2	30	74	31	98	32	44	33	22	34	9	35	1	36	38	37	84	38	60	39	23	
	0	95	1	47	2	23	3	98	4	76	5	53	6	87	7	34	8	63	9	73	10	39	11	56	12	25	13	74	14	82	15	99	16	60	17	36	18	5	19	90	20	58	21	66	22	98	23	21	24	14	25	97	26	65	27	88	28	22	29	68	30	55	31	14	32	87	33	69	34	86	35	36	36	82	37	60	38	50	39	44	
	0	91	1	84	2	10	3	85	4	4	5	18	6	34	7	45	8	19	9	3	10	20	11	19	12	61	13	2	14	16	15	56	16	44	17	38	18	99	19	12	20	32	21	89	22	49	23	78	24	7	25	65	26	87	27	67	28	19	29	46	30	72	31	73	32	5	33	15	34	99	35	29	36	87	37	46	38	82	39	71	
	0	57	1	17	2	50	3	42	4	65	5	18	6	76	7	51	8	11	9	15	10	36	11	56	12	9	13	12	14	25	15	10	16	4	17	59	18	25	19	60	20	83	21	70	22	47	23	15	24	20	25	92	26	74	27	58	28	6	29	57	30	100	31	79	32	47	33	48	34	80	35	37	36	95	37	23	38	42	39	53	
	0	17	1	66	2	14	3	84	4	1	5	41	6	25	7	3	8	7	9	24	10	36	11	38	12	16	13	93	14	53	15	35	16	90	17	48	18	100	19	18	20	99	21	68	22	2	23	18	24	51	25	87	26	14	27	23	28	75	29	16	30	86	31	44	32	72	33	81	34	13	35	69	36	95	37	35	38	15	39	49	
	0	71	1	50	2	12	3	69	4	80	5	46	6	23	7	41	8	99	9	4	10	32	11	69	12	52	13	71	14	97	15	76	16	19	17	98	18	19	19	9	20	100	21	78	22	87	23	82	24	62	25	98	26	95	27	66	28	100	29	59	30	76	31	56	32	64	33	79	34	95	35	22	36	44	37	86	38	21	39	40	
	0	73	1	47	2	70	3	53	4	30	5	25	6	90	7	21	8	2	9	1	10	39	11	61	12	4	13	69	14	31	15	68	16	65	17	67	18	35	19	23	20	32	21	48	22	60	23	95	24	94	25	89	26	2	27	52	28	15	29	12	30	75	31	29	32	33	33	60	34	67	35	4	36	36	37	30	38	63	39	44	
	0	52	1	76	2	82	3	61	4	56	5	88	6	72	7	14	8	36	9	6	10	54	11	44	12	54	13	99	14	99	15	3	16	21	17	26	18	27	19	95	20	86	21	49	22	9	23	89	24	52	25	41	26	98	27	17	28	59	29	11	30	53	31	42	32	62	33	47	34	5	35	49	36	23	37	71	38	44	39	79	
	0	35	1	77	2	54	3	70	4	51	5	55	6	97	7	12	8	65	9	52	10	85	11	51	12	93	13	100	14	23	15	33	16	29	17	68	18	96	19	60	20	11	21	32	22	32	23	3	24	42	25	90	26	92	27	99	28	99	29	15	30	45	31	72	32	35	33	6	34	91	35	80	36	18	37	57	38	54	39	90	
	0	55	1	9	2	9	3	29	4	51	5	10	6	1	7	100	8	100	9	11	10	92	11	54	12	99	13	24	14	15	15	3	16	38	17	73	18	14	19	33	20	4	21	88	22	56	23	61	24	10	25	88	26	99	27	6	28	89	29	8	30	90	31	13	32	58	33	47	34	54	35	12	36	85	37	10	38	30	39	48	
	0	13	1	93	2	75	3	90	4	88	5	11	6	68	7	13	8	5	9	12	10	3	11	10	12	56	13	57	14	97	15	90	16	22	17	15	18	69	19	13	20	65	21	57	22	97	23	96	24	13	25	68	26	8	27	48	28	35	29	61	30	60	31	55	32	76	33	30	34	88	35	64	36	46	37	31	38	14	39	94	
	0	70	1	71	2	84	3	15	4	93	5	11	6	52	7	75	8	18	9	42	10	62	11	88	12	9	13	20	14	90	15	96	16	38	17	79	18	56	19	74	20	28	21	86	22	5	23	55	24	66	25	49	26	75	27	57	28	72	29	45	30	24	31	90	32	28	33	66	34	36	35	66	36	91	37	49	38	93	39	47	
	0	34	1	43	2	40	3	63	4	59	5	40	6	91	7	77	8	53	9	11	10	37	11	85	12	61	13	50	14	83	15	52	16	29	17	16	18	93	19	19	20	79	21	24	22	40	23	65	24	52	25	22	26	11	27	21	28	23	29	12	30	24	31	15	32	66	33	29	34	75	35	86	36	16	37	89	38	42	39	19	
	0	48	1	18	2	24	3	5	4	85	5	65	6	24	7	44	8	27	9	34	10	17	11	12	12	91	13	97	14	24	15	11	16	91	17	29	18	70	19	3	20	9	21	83	22	9	23	95	24	86	25	80	26	62	27	14	28	27	29	36	30	85	31	53	32	100	33	3	34	48	35	58	36	86	37	18	38	89	39	85	
	0	35	1	19	2	44	3	44	4	87	5	35	6	66	7	11	8	42	9	8	10	44	11	29	12	13	13	23	14	91	15	39	16	35	17	32	18	89	19	78	20	2	21	85	22	86	23	61	24	30	25	53	26	18	27	77	28	86	29	62	30	18	31	76	32	81	33	91	34	9	35	21	36	92	37	95	38	48	39	50	
	0	43	1	63	2	94	3	2	4	26	5	91	6	28	7	90	8	3	9	9	10	93	11	46	12	2	13	59	14	94	15	61	16	25	17	50	18	12	19	17	20	93	21	16	22	43	23	17	24	25	25	90	26	52	27	97	28	38	29	52	30	99	31	44	32	12	33	47	34	15	35	58	36	61	37	24	38	30	39	98	
