200 50 1
50
	0	94	1	71	2	71	3	63	4	17	5	97	6	94	7	29	8	35	9	34	10	72	11	22	12	68	13	34	14	50	15	28	16	100	17	91	18	73	19	75	20	18	21	16	22	6	23	76	24	79	25	32	26	31	27	39	28	71	29	52	30	35	31	65	32	28	33	51	34	71	35	63	36	36	37	67	38	65	39	14	40	72	41	70	42	50	43	92	44	31	45	69	46	81	47	97	48	55	49	74	
	0	23	1	67	2	45	3	29	4	58	5	32	6	40	7	51	8	86	9	33	10	12	11	30	12	18	13	65	14	50	15	53	16	72	17	40	18	19	19	68	20	36	21	54	22	11	23	50	24	91	25	100	26	15	27	23	28	33	29	20	30	70	31	81	32	4	33	54	34	25	35	18	36	4	37	72	38	2	39	55	40	29	41	88	42	8	43	57	44	100	45	97	46	98	47	61	48	67	49	22	
	0	61	1	16	2	59	3	55	4	32	5	72	6	31	7	18	8	83	9	49	10	42	11	83	12	48	13	31	14	37	15	93	16	71	17	97	18	1	19	72	20	39	21	97	22	25	23	31	24	94	25	18	26	49	27	90	28	6	29	11	30	95	31	22	32	19	33	54	34	49	35	94	36	87	37	89	38	12	39	34	40	28	41	62	42	16	43	44	44	73	45	34	46	42	47	50	48	50	49	67	
	0	55	1	27	2	33	3	31	4	74	5	86	6	23	7	45	8	25	9	36	10	68	11	100	12	12	13	67	14	97	15	98	16	36	17	15	18	40	19	2	20	28	21	1	22	30	23	83	24	43	25	8	26	37	27	13	28	22	29	15	30	87	31	59	32	19	33	82	34	67	35	50	36	6	37	81	38	91	39	33	40	56	41	19	42	16	43	78	44	95	45	45	46	55	47	49	48	43	49	61	
	0	36	1	73	2	15	3	62	4	89	5	7	6	15	7	70	8	100	9	96	10	29	11	96	12	66	13	87	14	81	15	81	16	25	17	79	18	84	19	13	20	37	21	46	22	62	23	55	24	100	25	98	26	12	27	72	28	12	29	71	30	37	31	34	32	22	33	12	34	68	35	22	36	8	37	11	38	91	39	4	40	18	41	90	42	83	43	3	44	62	45	99	46	13	47	24	48	56	49	8	
	0	41	1	45	2	70	3	49	4	66	5	59	6	45	7	80	8	94	9	93	10	72	11	39	12	96	13	72	14	9	15	85	16	59	17	67	18	59	19	66	20	81	21	68	22	72	23	29	24	57	25	82	26	84	27	40	28	23	29	86	30	82	31	75	32	23	33	53	34	14	35	82	36	98	37	20	38	72	39	37	40	9	41	83	42	89	43	50	44	42	45	8	46	3	47	85	48	65	49	43	
	0	36	1	85	2	47	3	59	4	96	5	4	6	39	7	44	8	96	9	57	10	27	11	61	12	41	13	50	14	74	15	46	16	28	17	72	18	68	19	14	20	76	21	15	22	41	23	98	24	97	25	63	26	60	27	2	28	92	29	81	30	13	31	90	32	81	33	44	34	94	35	81	36	100	37	7	38	44	39	78	40	41	41	79	42	60	43	3	44	55	45	35	46	24	47	55	48	61	49	80	
	0	65	1	65	2	77	3	4	4	32	5	27	6	85	7	91	8	62	9	49	10	70	11	92	12	23	13	62	14	75	15	66	16	35	17	10	18	23	19	74	20	68	21	6	22	57	23	34	24	12	25	33	26	94	27	72	28	84	29	80	30	25	31	21	32	1	33	88	34	35	35	14	36	51	37	69	38	44	39	69	40	40	41	6	42	26	43	5	44	80	45	41	46	89	47	95	48	16	49	73	
	0	45	1	21	2	23	3	50	4	21	5	21	6	1	7	71	8	13	9	55	10	3	11	57	12	27	13	100	14	24	15	44	16	74	17	39	18	56	19	92	20	7	21	38	22	90	23	54	24	57	25	62	26	47	27	94	28	88	29	80	30	94	31	79	32	47	33	48	34	34	35	70	36	68	37	12	38	85	39	64	40	72	41	50	42	75	43	47	44	8	45	52	46	6	47	73	48	82	49	89	
	0	74	1	8	2	98	3	1	4	32	5	82	6	42	7	13	8	1	9	97	10	20	11	93	12	61	13	20	14	91	15	35	16	49	17	44	18	60	19	68	20	38	21	89	22	56	23	75	24	52	25	25	26	23	27	38	28	79	29	83	30	60	31	70	32	66	33	18	34	36	35	35	36	30	37	89	38	13	39	28	40	21	41	59	42	80	43	5	44	20	45	48	46	23	47	86	48	23	49	22	
